,40010,40015,40020,40025,40030,40035,40040,40045,40050,40055,40060,40065,40070,40075,40080,40085,40090,40092,40095,40100,40105,40110,40115,40120,40125,40130,40135,40140,40145,40150,41010,41015,41020,41025,41030,41035,41040,41045,41050,41055,41060,41065,41070,41075,41080,41085,41090,41095,41100,41105,41110,41115,41120,41125,41130,41135,41140,41145,41150,41155,41160,
2010-08-03 10:43,831.58620689655,213.62068965517,819.65517241379,244.03448275862,237,154.37931034483,730.27586206897,1083.724137931,520.89655172414,194.55172413793,799.8275862069,236.03448275862,1597.275862069,193.86206896552,333.51724137931,201.44827586207,415.20689655172,571.44827586207,195.37931034483,199.24137931034,270.27586206897,179.93103448276,1161.1724137931,1174.724137931,141.06896551724,2123.6896551724,141.79310344828,1056.4482758621,201.13793103448,647.86206896552,643.10344827586,205.72413793103,1001.4137931034,155.1724137931,1901.5517241379,427.34482758621,1085.2068965517,1189.3448275862,181.27586206897,267.27586206897,193.06896551724,382.72413793103,199.06896551724,605.62068965517,533.37931034483,183.20689655172,1388.9310344828,222.03448275862,244.20689655172,648,401.79310344828,183.13793103448,381.24137931034,1112.8275862069,484.93103448276,448.89655172414,205.51724137931,272.27586206897,790.44827586207,229.03448275862,861.75862068966
2010-08-03 10:58,833.93103448276,214.1724137931,810.68965517241,250,245.27586206897,154.06896551724,728.62068965517,1080.5517241379,519.03448275862,193.62068965517,813.72413793103,235.48275862069,1592.8620689655,193.03448275862,332.86206896552,201.37931034483,413.68965517241,569.8275862069,194.27586206897,199.68965517241,270.24137931034,180.13793103448,1150,1179.5172413793,140.89655172414,2121.724137931,141.51724137931,1055.6551724138,201.79310344828,651.48275862069,639.06896551724,206.03448275862,1002.6551724138,154.96551724138,1903.3793103448,428.1724137931,1086.4482758621,1172.3448275862,181.1724137931,267.55172413793,193.03448275862,380.1724137931,198.06896551724,602.27586206897,532.1724137931,183.37931034483,1341.7586206897,211.10344827586,232.10344827586,619.55172413793,412.62068965517,174.37931034483,346.10344827586,1057.4827586207,484,444.20689655172,208.1724137931,273.27586206897,780.31034482759,224.89655172414,837.51724137931
2010-08-03 11:13,829.51724137931,213.68965517241,808.8275862069,244.72413793103,237.96551724138,152.89655172414,725.20689655172,1080.9655172414,518.55172413793,194.44827586207,806.06896551724,235.03448275862,1591.5517241379,192.41379310345,331.1724137931,200.41379310345,416.44827586207,570.41379310345,195.41379310345,198.75862068966,270.34482758621,179.62068965517,1147.4827586207,1182.4137931034,141.10344827586,2124.0689655172,142.37931034483,1055.3103448276,201.75862068966,650.31034482759,664.96551724138,206.68965517241,1006,155.20689655172,1903.9655172414,427.89655172414,1086.6206896552,1173.1034482759,181.03448275862,267.10344827586,193,378.89655172414,198.48275862069,604.31034482759,532.1724137931,182.65517241379,1337.5862068966,211.51724137931,231.24137931034,621.37931034483,410.31034482759,165.31034482759,330.44827586207,1014.8965517241,466.37931034483,447.79310344828,207.86206896552,274.24137931034,786.1724137931,223.65517241379,836.58620689655
2010-08-03 11:28,836.86206896552,213.06896551724,807.34482758621,251.72413793103,236.93103448276,152.79310344828,726.55172413793,1080,517.10344827586,191.86206896552,791.44827586207,232.89655172414,1584.6551724138,191.8275862069,328.93103448276,200.41379310345,414.48275862069,569.27586206897,196.72413793103,199.10344827586,270.37931034483,179.65517241379,1147.6551724138,1181.5517241379,141.03448275862,2122.5172413793,141.93103448276,1058.3103448276,201.86206896552,651,701.1724137931,206.24137931034,1006.3103448276,155.20689655172,1900.1034482759,428.65517241379,1088.6896551724,1183.2068965517,180.96551724138,267.03448275862,193,381.34482758621,200.27586206897,603.68965517241,530.68965517241,182.89655172414,1340.3103448276,210.8275862069,231.1724137931,619.06896551724,376.41379310345,164.34482758621,329.10344827586,1015.0344827586,472.58620689655,444.93103448276,204.37931034483,278.44827586207,777.68965517241,239,800.41379310345
2010-08-03 11:58,821.93103448276,210.44827586207,798.96551724138,241.93103448276,235.24137931034,151.68965517241,721.58620689655,1078.6206896552,516.72413793103,191.51724137931,794.89655172414,235.55172413793,1588.5517241379,191.37931034483,331.93103448276,200.93103448276,414.34482758621,570.79310344828,197.58620689655,199.37931034483,270.1724137931,180.37931034483,1147.5862068966,1177.7586206897,140.55172413793,2119.8275862069,142.10344827586,1056.9655172414,201.96551724138,646.65517241379,767.68965517241,205.96551724138,1002.8965517241,155.27586206897,1900.4482758621,429.10344827586,1086,1173.7586206897,180.93103448276,267.10344827586,193,379.03448275862,200.96551724138,605.72413793103,529.93103448276,182.03448275862,1332.9655172414,209.75862068966,230.34482758621,616.79310344828,376.27586206897,163.68965517241,329.13793103448,1008.1379310345,459.55172413793,441.65517241379,203,278.96551724138,768.44827586207,210,767
2010-08-03 12:28,820.68965517241,209.79310344828,800.58620689655,241.93103448276,234.06896551724,151.86206896552,721.27586206897,1079.0344827586,515.06896551724,191.58620689655,794.48275862069,232.8275862069,1589.5862068966,192.79310344828,337.41379310345,200.03448275862,412.86206896552,567.31034482759,193.96551724138,198.41379310345,268.72413793103,179.1724137931,1146.8965517241,1180.9655172414,140.62068965517,2118.3103448276,141.62068965517,1053.275862069,201.06896551724,647,637.65517241379,205.27586206897,1004.5172413793,154.96551724138,1902,428.68965517241,1090,1174.4137931034,181.06896551724,267.34482758621,194.58620689655,494,263.79310344828,624.03448275862,529.37931034483,182.27586206897,1340.3448275862,209.20689655172,230.06896551724,616.27586206897,376.20689655172,164,329,1002.4137931034,460.8275862069,442.89655172414,205.13793103448,266.24137931034,754.44827586207,207.27586206897,766.1724137931
2010-08-03 16:28,1756.0344827586,784.37931034483,2704.8620689655,599.86206896552,730.96551724138,392.37931034483,1863.8965517241,2152.6896551724,746.34482758621,263.06896551724,1143.3103448276,308.62068965517,1947.8275862069,234.93103448276,417.31034482759,229.03448275862,482.27586206897,634.62068965517,206.34482758621,202.51724137931,296.24137931034,234.8275862069,1344.724137931,1316.1724137931,141.37931034483,2236.7586206897,146.79310344828,1147.3793103448,204.31034482759,669.51724137931,637.03448275862,204.8275862069,998.06896551724,154.96551724138,1897.3448275862,429.03448275862,1109.275862069,1159.2413793103,181.20689655172,267.72413793103,193.20689655172,378.31034482759,197.51724137931,600.51724137931,531.62068965517,182.68965517241,1360.6896551724,216.8275862069,231.93103448276,617.72413793103,376.75862068966,164.41379310345,329.72413793103,1042.4137931034,485.41379310345,451.8275862069,207,275.24137931034,805.10344827586,212.93103448276,855.48275862069
2010-08-03 22:28,897.96153846154,213.92307692308,814.03846153846,249.11538461538,238.5,152.5,708.23076923077,1110.7692307692,658.76923076923,192.38461538462,791.11538461538,235,1566.3846153846,190.73076923077,327.84615384615,197.5,411.92307692308,565.65384615385,195.65384615385,200.03846153846,269.23076923077,179.65384615385,1234.2692307692,1175.3461538462,141.07692307692,2138.5,142.96153846154,1067.0384615385,203.80769230769,641.26923076923,641.07692307692,210.46153846154,1015.1153846154,157.34615384615,1921.8461538462,433.42307692308,1096.2692307692,1172.0769230769,183.80769230769,269.26923076923,193.69230769231,380.69230769231,196.73076923077,596.57692307692,521.92307692308,181.88461538462,1314.3076923077,207.76923076923,228.30769230769,618.07692307692,377.15384615385,164.92307692308,333.84615384615,974.42307692308,449.11538461538,435.46153846154,206.19230769231,266.07692307692,751.5,214.46153846154,774.11538461538
2010-08-04 04:28,747.25925925926,203.07407407407,755.25925925926,228,228.85185185185,143.62962962963,693.44444444444,1040,501.96296296296,190.2962962963,785.55555555556,231.66666666667,1545.2222222222,189.40740740741,326.14814814815,196.51851851852,413.2962962963,563.62962962963,193.48148148148,199.44444444444,271.48148148148,180.14814814815,1151.5925925926,1186.962962963,142.2962962963,2154.5555555556,146.03703703704,1088.1851851852,207.07407407407,651.66666666667,624.77777777778,206.2962962963,1002.4814814815,155.55555555556,1904.1481481481,429.37037037037,1082.5185185185,1154.7037037037,181,267.11111111111,193,373.25925925926,192.7037037037,592.33333333333,517.62962962963,181.18518518519,1298.2592592593,196.88888888889,222.77777777778,611.22222222222,376,164,329,935.55555555556,422.44444444444,413.22222222222,201.81481481481,247.62962962963,693.14814814815,199.11111111111,694.85185185185
2010-08-04 10:28,823.85714285714,211.17857142857,812.46428571429,240.71428571429,233.82142857143,155.10714285714,724.71428571429,1086.2857142857,523.5,195.5,799.03571428571,234.85714285714,1608.5357142857,195.42857142857,338.32142857143,205.5,420.39285714286,576.14285714286,197.10714285714,200.39285714286,270.39285714286,180.78571428571,1162.6428571429,1181.3214285714,143.75,2138.1071428571,142.71428571429,1063.3214285714,208.28571428571,655.92857142857,686.89285714286,205.60714285714,1006.5,166.03571428571,2161.8571428571,431.14285714286,1092.1428571429,1179.9642857143,181.39285714286,267.35714285714,193,382.85714285714,199,608.67857142857,536.78571428571,184.32142857143,1352.6071428571,215.32142857143,234.21428571429,678.78571428571,476.96428571429,201.32142857143,384.75,1152.0357142857,511.85714285714,455.57142857143,207.10714285714,274.96428571429,784.71428571429,221.78571428571,833
